ID	TokenizedText	datetime	sentiment	pre-processed-tweet	pos_cnt	neg_cnt	retweet_cnt
285799	rt @daveaurelio : thomson reuters starmine smartestimates ( r ) predict that $fb will beat 16q4 eps $1.31 mean $spx $spy $xlk @facebook	2017-02-06T16:52:16.000Z	1	rt daveaurelio reuters predict fb beat eps 131 mean spx spy xlk facebook	0	0	2
285931	amazon 's earnings highlight expanding logistics network $amzn	2017-02-06T16:45:12.000Z	1	amazons earnings highlight expanding network amzn	0	0	3
285938	galena biopharma 'sell the news ' trade is working like a charm $gale	2017-02-06T16:45:01.000Z	1	biopharma sell news trade working like gale	0	1	0
285984	members know we say hold on to $nxpi . morgan stanley makes a strong case for the price going higher by itself	2017-02-06T16:42:09.000Z	1	members know say hold nxpi morgan stanley makes strong case price going higher	1	0	2
286048	as alibaba seeks hollywood growth , 20 % upside ? $baba $wb #emergingmarket #china #media @barronsonline @scmp_news	2017-02-06T17:31:49.000Z	1	alibaba seeks hollywood growth 20 upside baba wb emergingmarket china media barronsonline	1	0	0
286207	call of the day : $dal & amp ; $aal upgraded at bernstein	2017-02-06T17:22:17.000Z	1	call day dal amp aal upgraded bernstein	0	0	0
286338	$intc is on a roll after a difficult spell , so buy the stock now	2017-02-06T17:15:39.000Z	1	intc roll difficult buy stock	1	1	1
286379	$aapl follow through , nothing new here other than more buying . @wallstjesus	2017-02-06T17:14:37.000Z	1	aapl follow nothing new buying wallstjesus	1	0	6
286385	akamai security business seen bright spot in q4 earnings : $akam $aapl $fb $amzn $googl	2017-02-06T17:14:16.000Z	1	security business seen bright spot q4 earnings akam aapl fb amzn googl	0	0	1
286497	we are halfway through earnings season ; here are the stats $xlk $spy	2017-02-06T17:07:00.000Z	1	earnings season stats xlk spy	0	0	0
286538	5 ways to deal with liars & amp ; cheaters you got ta be properly prepared $fb $twtr	2017-02-06T18:00:41.000Z	-1	5 ways deal amp got ta prepared fb twtr	0	0	2
286659	investors are looking for reassurance on $gild 's hcv business , writes our biotech analyst salim syed .	2017-02-06T17:55:08.000Z	-1	investors looking gilds hcv business writes biotech analyst	0	0	0
286709	$amzn pivot points - resistance : $828.81 current : $805.90 support : $785.76 chart -- & gt ;	2017-02-06T17:52:06.000Z	1	amzn pivot points resistance current support chart gt	0	0	5
287039	$fb huge winning option trades and the fascinating reality surrounding earnings	2017-02-06T18:29:02.000Z	1	fb huge winning option trades fascinating reality earnings	1	0	2
287230	rt @stocktwits : the market 's largest company by year 2017 - $aapl 2016 - $aapl 2015 - $aapl 2014 - $aapl 2013 - $aapl 2012 - $aapl	2017-02-06T18:16:18.000Z	1	rt stocktwits markets largest company year 2017 aapl 2016 aapl 2015 aapl 2014 aapl 2013 aapl 2012 aapl	0	0	69
287249	the market 's largest company by year 2017 - $aapl 2016 - $aapl 2015 - $aapl 2014 - $aapl 2013 - $aapl 2012 - $aapl	2017-02-06T18:15:41.000Z	1	markets largest company year 2017 aapl 2016 aapl 2015 aapl 2014 aapl 2013 aapl 2012 aapl	0	0	69
287271	markets starting to cool off a bit . $nvda dip buy , nasty . do n't get rope a doped during lunch hour .	2017-02-06T18:14:44.000Z	-1	markets starting cool bit nvda dip buy dont get lunch hour	2	0	2
287640	randgold spikes after earnings , big $dividend hike as #africa mines thrive #emergingmarket $gold $gld @barronsonline	2017-02-06T18:53:16.000Z	1	spikes earnings big dividend hike africa thrive emergingmarket gold gld barronsonline	0	0	0
287906	chinese new year is coming to an end ! stocks to look forward to $baba $ptr $shi $ctrp start w/ ibd digital to make	2017-02-06T18:36:40.000Z	1	chinese new year coming end stocks look forward baba ctrp start w ibd digital make	0	0	2
287918	twitter is poised to shock the bears soon ? $twtr	2017-02-06T18:36:03.000Z	1	twitter poised shock bears soon twtr	0	0	0
288001	amazon air-warehouse , trump effect create an overhang for ups shares $amzn $fdx $ups	2017-02-06T19:37:01.000Z	1	amazon trump effect create ups shares amzn fdx ups	0	0	0
288267	baristas are asking @starbucks for provide more paid parental leave for new dads #tobeapartner #leadonleave $sbux	2017-02-06T19:17:15.000Z	-1	baristas asking starbucks provide paid parental leave new tobeapartner sbux	0	0	0
288334	#ff @karangoel whom i adore , @lizaswagner who is new to $twtr , @ryanlawler for the hell of it , and @jeffkibuule for the exercise fistbumps .	2017-02-06T19:12:23.000Z	1	new twtr hell	0	0	0
288514	this potential snap-google search deal sounds interesting . who would have benefitted more from the partnership ? #cheddarlive $googl $snap	2017-02-06T20:06:35.000Z	1	potential search deal sounds interesting would partnership cheddarlive googl snap	2	0	4
288637	why facebook is one analyst 's top fang stock $fb	2017-02-06T20:00:34.000Z	1	facebook one analysts top fang stock fb	0	0	0
288652	uber poaches nasa engineer for project , and snap and google 's tangled web . #cheddarlive #golive $googl $snap	2017-02-06T20:00:03.000Z	1	uber project snap googles web cheddarlive golive googl snap	0	0	2
288742	january jobs report marks labor s biggest contribution to us growth in over a year , per $gs research 's current acti	2017-02-06T19:54:07.000Z	1	january jobs report biggest us growth year per gs current	0	0	23
289124	netflix was the super bowl advertiser that generated the most buzz $nflx	2017-02-06T20:31:02.000Z	1	netflix super bowl advertiser generated buzz nflx	0	0	11
289226	yen for yen , luv for $luv ...	2017-02-06T20:26:03.000Z	1	yen yen luv luv	0	0	2
289234	. @scottwapnercnbc luv $luv !	2017-02-06T20:25:23.000Z	1	scottwapnercnbc luv luv	0	0	0
289256	out on its own , life is hard for the real estate sector $xlf $xlre	2017-02-06T20:23:41.000Z	-1	life hard real estate sector xlf	0	0	0
289364	$aapl how to optimize trading covered calls in apple	2017-02-06T20:16:08.000Z	1	aapl optimize trading covered calls apple	0	0	1
289379	snapchat users go on it for different reasons than they might go on facebook , helping it differentiate itself : $fb	2017-02-06T20:15:03.000Z	1	snapchat users go different reasons might go facebook helping fb	0	0	0
289382	advanced micro devices continues to rip on potential intel deal $amd $intc $nvda	2017-02-06T20:15:01.000Z	1	advanced micro devices continues rip potential intel deal amd intc nvda	0	0	1
289523	looks like another new all-time high on the $qqq	2017-02-06T21:01:22.000Z	1	looks like another new alltime high qqq	0	0	0
289566	slight sell-off , $vix up 2 % , $msft calls , @jonnajarian positions in $nus & amp ; $myl	2017-02-06T20:59:55.000Z	1	selloff vix up 2 msft calls jonnajarian positions nus amp myl	0	1	3
289579	where does $gs alum gary cohn fit in to the white house ? good column by @morningmoneyben	2017-02-06T20:59:15.000Z	1	gs gary cohn fit white house good column	1	0	1
289654	is a safer replacement for chemotherapy on the horizon ? $gs research explores nanomedicine :	2017-02-06T20:55:34.000Z	1	replacement gs research	0	0	37
289659	a look at 3 of the most promising innovations in materials science , with $gs research :	2017-02-06T20:55:17.000Z	1	look 3 promising materials science gs research	1	0	111
289942	$nflx up a bit today . stranger things season 2 super bowl ad was great & amp ; unexpected . but why is there no waffle emoji on twitter ? #eleven	2017-02-06T20:41:46.000Z	1	nflx up bit today stranger things season 2 super bowl ad great amp unexpected no twitter	0	1	2
290451	my tom brady stock pick is tesla @elonmusk will be big winners in the 4 qtr ! $tsla with @lizclaman on @foxbusiness	2017-02-06T23:47:03.000Z	1	tom brady stock pick tesla elonmusk big winners 4 qtr tsla foxbusiness	1	0	3
291136	aaaaaaaaand yes , 2017 could get worse for $fit	2017-02-07T08:01:12.000Z	-1	yes 2017 could get worse fit	0	1	1
291240	google is finding ways back into mainland china . $goog $googl	2017-02-07T07:40:00.000Z	1	google finding ways back china goog googl	0	0	0
291523	rt @cerebrus7 : i knew it , vote $baba , at least they 're only taking over the world #philanthropy #investing #investor #investinskills #stock	2017-02-07T10:02:17.000Z	1	rt cerebrus7 knew vote baba least theyre taking world philanthropy investing investor investinskills stock	0	0	1
291532	good morning . mixed markets around the world . europe up small , dax+.31 % ftse+.48 % . asia down small after a solid session . $spx futs+1	2017-02-07T10:01:35.000Z	1	good morning mixed markets around world europe up small asia down small solid session spx futs1	1	0	5
291806	rt @theinformation : exclusive : google is in talks to launch a version of its app store in china with local internet firm netease . $goog htt	2017-02-07T09:07:00.000Z	1	rt theinformation exclusive google talks launch app store china local internet firm netease goog htt	1	0	4
291942	rt @charliebilello : if you 're a day trader or follow the market tick by tick , these are tough times . most boring market in history . $spx ht	2017-02-07T08:38:27.000Z	-1	rt charliebilello youre day trader follow market tick tick tough times boring market history spx ht	0	0	56
292228	here 's why mannkind corporation rose 11.5 % in january $mnkd	2017-02-07T10:50:00.000Z	1	heres corporation rose 115 january mnkd	0	0	14
292447	so cool ! $aapl	2017-02-07T10:15:16.000Z	1	cool aapl	0	0	3
292606	off to #montreal so @bnn 'morning call ' returns thurs morning + on 'weekly ' this friday i chat #usa economy w $bac @bankofamerica economist	2017-02-07T11:59:45.000Z	1	montreal bnn morning call returns thurs morning weekly friday chat usa economy w bac bankofamerica economist	0	0	0
293074	#snapchat will be essential to #google cloud business $goog	2017-02-07T17:50:10.000Z	1	snapchat essential google cloud business goog	0	0	1
293132	twitter is where the news is trending , yet $twtr is stuck below their ipo price . even @realdonaldtrump tweetstorm is not helping !	2017-02-07T17:46:15.000Z	-1	twitter news trending yet twtr stuck below ipo price even realdonaldtrump not helping	0	0	0
293154	expert : why smaller hedge funds will continue to outperform larger ones $blk $dwin $mna $spy $qai $wdti	2017-02-07T17:45:01.000Z	1	expert smaller hedge funds continue outperform larger ones blk mna spy	1	0	1
293172	apple up again today & amp ; stock has been more than lately . $aapl up 14 % ytd and now less than 2 % from all-time high that it set back in 4/15 .	2017-02-07T17:44:15.000Z	1	apple up today amp stock aapl up 14 ytd less 2 alltime high set back	0	0	4
293261	nvidia shakes off recent sell-off , climbs to record high : $nvda $amd	2017-02-07T17:39:33.000Z	1	nvidia shakes recent selloff climbs record high nvda amd	0	1	1
293288	rt @timothysykes : 5 lessons from an incredible day of trading this is a must read $fb $twtr	2017-02-07T17:37:59.000Z	1	rt timothysykes 5 lessons incredible day trading must read fb twtr	1	0	3
293392	these are the 4 best charts you will ever see i hope they make you as happy as they make me $fb $twtr	2017-02-07T17:30:47.000Z	1	4 best charts ever see hope make happy make fb twtr	2	0	5
293420	13 of facebook 's biggest milestones $aapl $fb $goog #friendsday	2017-02-07T17:30:02.000Z	1	13 facebooks biggest milestones aapl fb goog	0	0	0
293453	$aapl if you trade calls in apple -- this is the key to winning	2017-02-07T17:29:11.000Z	1	aapl trade calls apple key winning	1	0	1
293478	$spy could n't get above and stays above $229.50 pivot .	2017-02-07T17:28:13.000Z	-1	spy couldnt get above stays above pivot	0	0	1
293505	nividia is currently bullishly trending above both its 50-day and 200-day moving averages : $nvda	2017-02-07T18:22:21.000Z	1	currently trending above 50day 200day moving averages nvda	0	0	3
293513	is graph search no longer a part of $fb ? i 'm trying run a search of `` friends who live in [ city ] '' ...	2017-02-07T18:22:12.000Z	1	search no longer part fb im trying run search friends live city	0	0	0
293562	tesla 's model s has the fastest acceleration among production cars tested by @motortrend via @robtfrank $tsla	2017-02-07T18:19:12.000Z	1	teslas model fastest acceleration among production cars via tsla	0	0	0
293570	the dow has given up much of it 's gain today , but still +36 points biggest point contributors ? boeing $ba +18 $ibm +14 apple $aapl +11	2017-02-07T18:18:45.000Z	1	dow given up much gain today still 36 points biggest point contributors boeing ba 18 ibm 14 apple aapl 11	1	0	1
293608	3 ways you can make $1 million in 3 years or less study up , it 's not easy but it is possible $fb $twtr	2017-02-07T18:16:29.000Z	1	3 ways make 1 million 3 years less study up not easy possible fb twtr	1	0	11
293849	the `` super bowl party '' indicator and the bull/bear case for stocks : by @lanceroberts $spy	2017-02-07T18:04:06.000Z	1	super bowl party indicator case stocks lanceroberts spy	0	0	6
294200	despite the timing of google & amp ; apple 's smartphones , @mspoonauer thinks the galaxy s8 will generate strong sales .	2017-02-07T18:38:01.000Z	1	despite timing google amp apples smartphones thinks galaxy s8 generate strong sales	2	0	5
294212	apple 's iphone loses sales crown to oppo 's r9 in china in 2016 : $aapl	2017-02-07T18:37:17.000Z	-1	apples iphone loses sales crown china 2016 aapl	0	1	1
294215	rt @gigabarb : #snapchat will be essential to #google cloud business $goog	2017-02-07T18:37:09.000Z	1	rt gigabarb snapchat essential google cloud business goog	0	0	1
294240	$aapl how to trade weekly long calls in apple to maximize returns my take via @cnnmoney	2017-02-07T18:35:50.000Z	1	aapl trade weekly long calls apple returns take via cnnmoney	1	0	2
294264	2 experts on us trade & amp ; #emergingmarkets : don t believe hype #mexico #nafta #china $eem $spy @barronsonline @johcmuk	2017-02-07T18:34:36.000Z	-1	2 experts us trade amp emergingmarkets don’t believe hype mexico nafta china eem spy barronsonline	0	0	1
294387	it s going to get growthier . - $gs ' lloyd c. blankfein on the economic outlook :	2017-02-07T18:28:31.000Z	1	“it’s going get gs lloyd c blankfein economic outlook	0	0	524
294397	just load up on $dell $csco $msft $intc and walk away . & lt ; said the cfp in 1998. & gt ;	2017-02-07T18:28:14.000Z	1	load up csco msft intc walk away	0	0	0
294401	watch : $gs ceo lloyd blankfein on why he s now a bit more optimistic about market growth :	2017-02-07T18:28:05.000Z	1	watch gs ceo lloyd blankfein “a bit market growth	1	0	118
294422	jim cramer : nvidia will prove its worth $nvda	2017-02-07T18:26:44.000Z	1	jim cramer nvidia prove worth nvda	0	0	0
